NUM_POZO,NOM_POZO,CVE_ACUI,NOM_ACUIF,CVE_EDO,NOM_EDO,ELEV_TN,LATITUD,LONGITUD,PNE_1996,PNE_1997,PNE_1998,PNE_1999,PNE_2000,PNE_2001,PNE_2002,PNE_2003,PNE_2004,PNE_2005,PNE_2006,PNE_2007,PNE_2008,PNE_2009,PNE_2010,PNE_2011,PNE_2012,PNE_2013,PNE_2014,PNE_2015,PNE_2016,PNE_2017,PNE_2018,PNE_2019,PNE_2020,PNE_2021,PNE_2022,PNE_2023,PNE_2024,PNE_2025,PNE_2026
3802,128,603,ARMERÍA-TECOMÁN-PERIQUILLOS,6,Colima,250.23,19.178056,-103.922222,,,,,,,,,,,,,43.6,,27.8,,,,,,29.9,36.5,31.3,,,,,,,,
3803,129,603,ARMERÍA-TECOMÁN-PERIQUILLOS,6,Colima,255.51,19.187778,-103.925,,,,,,,,,,,,,45.3,,,,,,,,,,28.03,,,,,,,,
3804,131,603,ARMERÍA-TECOMÁN-PERIQUILLOS,6,Colima,274.16,19.203333,-103.927222,,,,,,,,,,,,,47.23,,,,,,,,,,,,,,,,,,
3805,214,603,ARMERÍA-TECOMÁN-PERIQUILLOS,6,Colima,32.67,18.911667,-103.833611,4.72,,3.18,,3.72,4.07,,2.88,,4.67,3.64,,12,,4.8,,,,,,,,,,,,,,,,
3806,219,603,ARMERÍA-TECOMÁN-PERIQUILLOS,6,Colima,6.2,18.863889,-103.951944,,,,,,,,,,,,,5.8,,,,,,,,,,,,,,,,,,
3807,222,603,ARMERÍA-TECOMÁN-PERIQUILLOS,6,Colima,20.8,18.904411,-103.860111,3.51,,3.14,,,4.36,,1.89,2.1,2.23,4.83,,3.8,,4.15,,,,,,,,,,,,,,,7,
3808,238,603,ARMERÍA-TECOMÁN-PERIQUILLOS,6,Colima,46.42,18.940556,-103.867222,2.08,,2.61,,3.08,3.22,,2.85,3.48,2.91,3.62,,3.4,,,,,,,,,,,,,,,,,7,
3809,249,603,ARMERÍA-TECOMÁN-PERIQUILLOS,6,Colima,56.6,18.963611,-103.8475,11.39,,9.44,,7.42,,,7.32,,9.82,11.17,,24.15,,,,,,,,,,,,,,,,,,
3810,252,603,ARMERÍA-TECOMÁN-PERIQUILLOS,6,Colima,98.96,18.989722,-103.8375,48.58,,47.83,,43.64,,,48.38,52.18,50.82,53.45,,45,,,,,,,,,,,,,,,,,,
3811,276,603,ARMERÍA-TECOMÁN-PERIQUILLOS,6,Colima,20.71,18.872778,-103.8575,2.83,,3.64,,3.92,4.17,,2.14,4.63,6.13,,,2.3,,,,,,,,,,,,,,,,,7,
3812,294,603,ARMERÍA-TECOMÁN-PERIQUILLOS,6,Colima,12.71,18.853889,-103.886944,7.43,,7.37,,5.42,4.91,,5.17,,8.17,8.14,,4.35,,,,,,,,,,,,,,,,,,
3813,417,603,ARMERÍA-TECOMÁN-PERIQUILLOS,6,Colima,22.1,18.886944,-103.893333,9.83,,10.09,,7.14,10.78,,4.31,9.31,11.1,11.72,,11,,,,,,,,,,,,,,,,,,
3814,450,603,ARMERÍA-TECOMÁN-PERIQUILLOS,6,Colima,7.8,18.845556,-103.913056,,,,,,,,,,2.12,1.93,,5.4,,,,,,,,,,,,,,,,,,
3815,467,603,ARMERÍA-TECOMÁN-PERIQUILLOS,6,Colima,43.73,18.935833,-103.951111,18.28,,17.19,,16.93,,,16.08,17.38,18.35,18.14,,10.87,,,,,,,,,,,,,,,,,,
3816,470,603,ARMERÍA-TECOMÁN-PERIQUILLOS,6,Colima,36.39,18.922222,-103.915833,15.56,,15.29,,14.53,,,14.82,14.74,15.28,18.16,,23,,,,,,,,,,,,,,,,,,
3817,474,603,ARMERÍA-TECOMÁN-PERIQUILLOS,6,Colima,20.76,18.895,-103.935833,,,10.12,,11.17,,,9.35,12.16,11.32,11.76,,8,,,,,,,,,,,,,,,,,,
3818,501,603,ARMERÍA-TECOMÁN-PERIQUILLOS,6,Colima,28.7,18.936389,-104.028611,,,,,3.81,,,2.76,,,1.94,,0.3,,3.6,,,,,,,,,,,,,,,,
3819,510,603,ARMERÍA-TECOMÁN-PERIQUILLOS,6,Colima,5.41,18.910833,-104.022222,,,,,2.46,,,2.36,,,1.94,,4,,1.5,,,,,,,,,,,,,,,,
3820,515,603,ARMERÍA-TECOMÁN-PERIQUILLOS,6,Colima,28.32,18.933333,-103.969167,,,,,13.77,,,18.71,,,20.51,,22.3,,6.8,,,,,,,,,,,,,,,,
3821,526,603,ARMERÍA-TECOMÁN-PERIQUILLOS,6,Colima,14.42,18.93,-103.9975,,,,,5.88,,,,,,9.16,,12.23,,16.8,,,,,,,,,,,,,,,10.7,
3822,544,603,ARMERÍA-TECOMÁN-PERIQUILLOS,6,Colima,16.38,18.910556,-103.987222,,,,,7.45,,,8.78,,,9.94,,8.6,,15.8,,,,,,,,,,,,,,,10.8,
3823,576,603,ARMERÍA-TECOMÁN-PERIQUILLOS,6,Colima,37.23,18.919722,-103.888611,11.56,,11.49,,9.51,10.42,,10.34,11.82,11.52,11.69,,14.56,,,,,,,,,,,,,,,,,14.6,
3824,581,603,ARMERÍA-TECOMÁN-PERIQUILLOS,6,Colima,65.18,18.975833,-103.885278,,,,,,,,,6.81,,2.31,,7.64,,,,,,,,,,7.2,,,,,,,,
3825,585,603,ARMERÍA-TECOMÁN-PERIQUILLOS,6,Colima,61.71,18.962222,-103.8775,9.63,,,,,,,8.18,11.14,,9.87,,6.2,,,,,,,,,,,,,,,,,,
3826,587,603,ARMERÍA-TECOMÁN-PERIQUILLOS,6,Colima,49.1,18.95,-103.896944,,,,,,,,,,,,,22.45,,,,,,,,,,,,,,,,,,
3827,608,603,ARMERÍA-TECOMÁN-PERIQUILLOS,6,Colima,60.76,18.989722,-103.953889,,,,,,,,,,,,,18.75,,,,,,,,,,,,,,,,,,
3828,612,603,ARMERÍA-TECOMÁN-PERIQUILLOS,6,Colima,61.35,18.989167,-103.982778,,,,,12.98,,,20.76,,,21.96,,26.1,,7.2,,,,,,,,,,,,,,,19.44,
3829,617,603,ARMERÍA-TECOMÁN-PERIQUILLOS,6,Colima,69.7,19.0075,-103.978056,,,,,,,,,,,,,16.85,,,,,,,,,,,,,,,,,,
3830,621,603,ARMERÍA-TECOMÁN-PERIQUILLOS,6,Colima,5.87,18.828056,-103.896389,2.51,,2.95,,2.41,2.82,,2.53,2.51,2.89,3.1,,2.3,,,,,,,,,,,,,,,,,,
3831,656,603,ARMERÍA-TECOMÁN-PERIQUILLOS,6,Colima,14.6,18.866944,-103.922222,,,6.47,,6.21,7.31,,7.33,6.24,7.38,8.17,,13.5,,,,,,,,,,,,,,,,,,
3832,731,603,ARMERÍA-TECOMÁN-PERIQUILLOS,6,Colima,105.32,19.029722,-103.982778,,,,,,,,,,,,,73.5,,,,,,,,,,,,,,,,,,
3833,736,603,ARMERÍA-TECOMÁN-PERIQUILLOS,6,Colima,89.18,19.013611,-104.001944,,,,,,,,,,,,,50.3,,,,,,,,,,,,,,,,,36.08,
3834,786,603,ARMERÍA-TECOMÁN-PERIQUILLOS,6,Colima,24.43,18.907222,-103.789444,2.28,,1.18,,1.72,1.56,,1.11,1.93,2.37,2.21,,1.3,,,,,,,,,,,,,,,,,2.6,
3835,854,603,ARMERÍA-TECOMÁN-PERIQUILLOS,6,Colima,40.73,18.796389,-103.727778,,,32.17,,,,,,32.83,35.43,34.1,,49.3,,,,,,,,,,,,,,,,,36.43,
3836,907,603,ARMERÍA-TECOMÁN-PERIQUILLOS,6,Colima,118.39,19.043333,-103.998333,,,,,,,,,,,,,76.91,,,,,,,,,,,,,,,,,,
3837,931,603,ARMERÍA-TECOMÁN-PERIQUILLOS,6,Colima,27.21,18.936944,-103.933889,6.86,,6.24,,6.72,,,3.17,6.78,7.51,7.14,,6.3,,,,,,,,,,,,,,,,,,
3838,968,603,ARMERÍA-TECOMÁN-PERIQUILLOS,6,Colima,22.22,18.760556,-103.728333,,,17.22,,,,,,,,,,14,,,,,,,,,,,,,,,,,,
3839,1020,603,ARMERÍA-TECOMÁN-PERIQUILLOS,6,Colima,26.8,18.883611,-103.813889,,,,,,,,,4.26,4.72,,,5.5,,,,,,,,,,,,,,,,,6.87,
3840,1040,603,ARMERÍA-TECOMÁN-PERIQUILLOS,6,Colima,48.5,18.946111,-103.919167,,,,,1.55,,,,,,,,18.22,,,,,,,,,,,,,,,,,24.34,
3841,1122,603,ARMERÍA-TECOMÁN-PERIQUILLOS,6,Colima,175.2,19.088333,-103.882222,,,,,,,,,,,,,65,,,,,,,,,,,,,,,,,13.76,
3842,1131,603,ARMERÍA-TECOMÁN-PERIQUILLOS,6,Colima,14.1,18.906111,-103.964444,,,,,,,,,,,,,11.8,,,,,,,,,,,,,,,,,7.77,
3843,1134,603,ARMERÍA-TECOMÁN-PERIQUILLOS,6,Colima,11.01,18.800278,-103.8175,7.17,,3.62,,3.49,4.73,,,,,5.41,,2.7,,,,,,,,,,,,,,,,,6,
3844,1333,603,ARMERÍA-TECOMÁN-PERIQUILLOS,6,Colima,18.1,18.922222,-103.944167,,,,,,,,,,,,,13.42,,,,,,,,,,,,,,,,,,
3845,1364,603,ARMERÍA-TECOMÁN-PERIQUILLOS,6,Colima,18.47,18.777222,-103.754722,,,,,,,,,,,,,12.6,,,,,,,,,,,,,,,,,14.17,
3846,1377,603,ARMERÍA-TECOMÁN-PERIQUILLOS,6,Colima,50.81,18.970278,-103.926111,,,,,2.1,,,3.38,,,4.17,,5.4,,1.8,,,,,,,,3.7,,,,,,,,
3847,1631,603,ARMERÍA-TECOMÁN-PERIQUILLOS,6,Colima,5.7,18.8975,-104.003889,,,,,,,,,,,,,4.1,,,,,,,,,,,,,,,,,2.26,
3848,1697,603,ARMERÍA-TECOMÁN-PERIQUILLOS,6,Colima,6.2,18.768056,-103.795556,,,,,,,,,,,,,4.56,,,,,,,,,,,,,,,,,4.6,
3849,1840,603,ARMERÍA-TECOMÁN-PERIQUILLOS,6,Colima,50.17,18.935,-103.833333,,,,,,,,,,,,,4.16,,,,,,,,,,,,,,,,,2,
3850,1962,603,ARMERÍA-TECOMÁN-PERIQUILLOS,6,Colima,12.63,18.831389,-103.838056,,,,,,,,,,,,,1.1,,,,,,,,,,,,,,,,,1.85,
3851,P-2009,603,ARMERÍA-TECOMÁN-PERIQUILLOS,6,Colima,156.42,19.0886,-103.9114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,
3852,P-913,603,ARMERÍA-TECOMÁN-PERIQUILLOS,6,Colima,188.61,19.111103,-103.885019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.63,
3853,P-2270,603,ARMERÍA-TECOMÁN-PERIQUILLOS,6,Colima,3.14,18.881678,-103.984539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.73,
3854,P-635,603,ARMERÍA-TECOMÁN-PERIQUILLOS,6,Colima,5.02,18.843297,-103.947536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.46,
3855,N-2461,603,ARMERÍA-TECOMÁN-PERIQUILLOS,6,Colima,241,19.1598,-103.8729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,
3856,P-2471,603,ARMERÍA-TECOMÁN-PERIQUILLOS,6,Colima,106.1,19.0288,-103.874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,
3857,P-587 BIS,603,ARMERÍA-TECOMÁN-PERIQUILLOS,6,Colima,52.04,18.951097,-103.895283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.3,
3858,P-467,603,ARMERÍA-TECOMÁN-PERIQUILLOS,6,Colima,42,18.935711,-103.917872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,
3859,P-128,603,ARMERÍA-TECOMÁN-PERIQUILLOS,6,Colima,264.46,19.178536,-103.922714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.5,
3860,P-521,603,ARMERÍA-TECOMÁN-PERIQUILLOS,6,Colima,24.04,18.941791,-103.96941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.8,
3861,P-1332,603,ARMERÍA-TECOMÁN-PERIQUILLOS,6,Colima,22.97,18.928484,-103.94433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.32,
3862,P-725,603,ARMERÍA-TECOMÁN-PERIQUILLOS,6,Colima,71.22,18.998491,-103.991803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.24,
3863,P-1388,603,ARMERÍA-TECOMÁN-PERIQUILLOS,6,Colima,9.23,18.94,-104.022417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.01,
3864,P-248,603,ARMERÍA-TECOMÁN-PERIQUILLOS,6,Colima,60.13,18.967053,-103.846043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,
3865,P-93 BIS,603,ARMERÍA-TECOMÁN-PERIQUILLOS,6,Colima,18.64,18.862315,-103.818875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.67,
3866,N-75,603,ARMERÍA-TECOMÁN-PERIQUILLOS,6,Colima,12.78,18.82546,-103.79414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.18,
3867,367,605,VENUSTIANO CARRANZA,6,Colima,62.72,19.045278,-104.105556,,,,,,,,,,,53.3,,48.75,,,,,,,,,,,,,,,,,,
3868,701,605,VENUSTIANO CARRANZA,6,Colima,77.5,19.043889,-104.072222,,,,,19.9,,,28.55,24.95,28.7,30,,36.15,,,,,,,,,,,,,,,,,,
3869,376,605,VENUSTIANO CARRANZA,6,Colima,49.57,19.036944,-104.086111,,,,,30.85,,,43,42.03,46.68,,,42.3,,,,,,,,,,,,,,,,,,
3870,366,605,VENUSTIANO CARRANZA,6,Colima,43.54,19.032778,-104.104722,,,,,25,,,35,,,38.8,,40.3,,,,,,,,,,,,,,,,,,
3871,379,605,VENUSTIANO CARRANZA,6,Colima,38.56,19.023889,-104.091389,,,,,,,,,27.7,29.05,32.2,,33.52,,,,,,,,,,,,,,,,,,
3872,896,605,VENUSTIANO CARRANZA,6,Colima,18.62,19.008611,-104.080278,,,,,8.85,,,13.27,13.79,16.95,16.83,,13.6,,,,,,,,,,,,,,,,,,
3873,362,605,VENUSTIANO CARRANZA,6,Colima,24.51,19.016667,-104.116667,,,,,,,,19.8,19.95,,22.6,,20,,,,,,,,,,,,,,,,,,
3874,1901,605,VENUSTIANO CARRANZA,6,Colima,17.48,19.003056,-104.098333,,,,,,,,,,,,,10.74,,,,,,,,,,,,,,,,,,
3875,897,605,VENUSTIANO CARRANZA,6,Colima,14.36,19.003056,-104.118333,,,,,,,,,3.6,5.2,,,8.56,,,,,,,,,,,,,,,,,,
3876,390,605,VENUSTIANO CARRANZA,6,Colima,20.55,18.994444,-104.068611,,,,,,,,,,,,,14.8,,,,,,,,,,,,,,,,,,
3877,1602,605,VENUSTIANO CARRANZA,6,Colima,5.87,18.985278,-104.068333,,,,,,,,,,,,,2.9,,,,,,,,,,,,,,,,,,
3878,752,605,VENUSTIANO CARRANZA,6,Colima,21.77,18.986389,-104.060278,,,,,21.61,,,22.12,22.52,24.21,23.6,,15.7,,,,,,,,,,,,,,,,,,
3879,1616,605,VENUSTIANO CARRANZA,6,Colima,7.49,18.967778,-104.060556,,,,,,,,,,,,,2.2,,,,,,,,,,,,,,,,,,
3880,396,605,VENUSTIANO CARRANZA,6,Colima,8.72,18.965,-104.050556,,,,,,,,11,11,12,11.66,,4.15,,,,,,,,,,,,,,,,,,
3881,850,605,VENUSTIANO CARRANZA,6,Colima,18.45,19.019167,-104.155833,,,,,13.2,,,13.7,14.1,15.2,14.3,,13.8,,,,,,,,,,,,,,,,,,
3882,1317,605,VENUSTIANO CARRANZA,6,Colima,17.28,19.014722,-104.148333,,,,,,,,,,,,,4.38,,,,,,,,,,,,,,,,,,
3883,1888,605,VENUSTIANO CARRANZA,6,Colima,21.5,19.011389,-104.162222,,,,,,,,,,,,,5.3,,,,,,,,,,,,,,,,,,
3884,393,605,VENUSTIANO CARRANZA,6,Colima,7.4,18.979167,-104.061111,,,,,,,,,,,,,3.05,,,,,,,,,,,,,,,,,,
3885,358,605,VENUSTIANO CARRANZA,6,Colima,18.24,19.016667,-104.170556,,,,,,,,,,,,,5.1,,,,,,,,,,,,,,,,,,
3886,356,605,VENUSTIANO CARRANZA,6,Colima,14.81,19.02,-104.185833,,,,,,,,,,,,,2.5,,,,,,,,,,,,,,,,,,
3887,895,605,VENUSTIANO CARRANZA,6,Colima,17.8,19.018056,-104.176667,,,,,,,,,,,,,3.2,,,,,,,,,,,,,,,,,,
3888,192,607,EL COLOMO,6,Colima,6.65,19.050003,-104.251511,,,,,,,,2.13,2,3.25,4.25,1.71,,,,,,,,,,,,,,,,,,,
3889,194,607,EL COLOMO,6,Colima,2.47,19.038683,-104.256011,,,,,,,,1.43,1.4,1.5,3.05,3,,,,,,,,,,,,,,,,,,,
3890,198,607,EL COLOMO,6,Colima,12.03,19.034517,-104.219511,,,,,5.6,,,8.21,1.45,9.2,11.3,5.71,,,,,,,,,,,,,,,,,,,
3891,306,607,EL COLOMO,6,Colima,12.65,19.034739,-104.223122,,,,,5,,,7.85,6.5,8.5,11.05,5.71,,,,,,,,,,,,,,,,,,,
3892,307,607,EL COLOMO,6,Colima,11.54,19.039378,-104.232706,,,,,3.38,,,6.4,4.5,4.88,9,4.8,,,,,,,,,,,,,,,,,,,
3893,324,607,EL COLOMO,6,Colima,8.83,19.026461,-104.217428,,,,,3.1,,,5.2,4.65,,7.35,2.5,,,,,,,,,,,,,,,,,,,
3894,335,607,EL COLOMO,6,Colima,13.66,19.048739,-104.237094,,,,,6.03,,,8.85,7.8,9.2,11.58,5.2,,,,,,,,,,,,,,,,,,,
3895,341,607,EL COLOMO,6,Colima,18.98,19.051044,-104.224372,,,,,9.57,,,12.8,11.6,13.7,17.45,8.53,,,,,,,,,,,,,,,,,,,
3896,344,607,EL COLOMO,6,Colima,15.49,19.043683,-104.227289,,,,,7,,,,8.96,10.83,13.8,7.05,,,,,,,,,,,,,,,,,,,
3897,345,607,EL COLOMO,6,Colima,26.55,19.058683,-104.210289,,,,,12.3,,,17.12,15.65,16.8,22.88,7.58,,,,,,,,,,,,,,,,,,,
3898,350,607,EL COLOMO,6,Colima,11.96,19.0416,-104.213511,,,,,4.24,,,7.16,6.2,7.55,10.4,10.5,,,,,,,,,,,,,,,,,,,
3899,351,607,EL COLOMO,6,Colima,12.64,19.037906,-104.213567,,,,,5.18,,,7.3,6.8,8.57,11.38,6.05,,,,,,,,,,,,,,,,,,,
3900,353,607,EL COLOMO,6,Colima,2.58,19.019211,-104.201983,,,,,1.02,,,1.55,1.4,2.15,2.62,0.94,,,,,,,,,,,,,,,,,,,
3901,354,607,EL COLOMO,6,Colima,6.38,19.026739,-104.203317,,,,,2.8,,,4.02,3.95,4.53,5.9,2.39,,,,,,,,,,,,,,,,,,,
3902,864,607,EL COLOMO,6,Colima,3.14,19.015072,-104.232956,,,,,1.23,,,1.97,1.56,,2.95,1.1,,,,,,,,,,,,,,,,,,,
3903,867,607,EL COLOMO,6,Colima,10.56,19.032683,-104.2279,,,,,2.06,,,5.77,5.05,6.95,8.75,4.35,,,,,,,,,,,,,,,,,,,
3904,874,607,EL COLOMO,6,Colima,4.6,19.019822,-104.219428,,,,,2.4,,,2.68,,2.95,4.14,1.87,,,,,,,,,,,,,,,,,,,
3905,880,607,EL COLOMO,6,Colima,4.72,19.020211,-104.211206,,,,,1.65,,,3,2.67,2.95,4.05,1.88,,,,,,,,,,,,,,,,,,,
3906,939,607,EL COLOMO,6,Colima,21.07,19.053933,-104.219733,,,,,,,,,,,,8.2,,,,,,,,,,,,,,,,,,,
3907,943,607,EL COLOMO,6,Colima,10.3,19.047044,-104.243539,,,,,3.23,,,5.25,4.55,5.5,7.3,5.67,,,,,,,,,,,,,,,,,,,
3908,946,607,EL COLOMO,6,Colima,1.93,19.013267,-104.22365,,,,,0.53,,,1.35,1.55,2.04,2.7,1.2,,,,,,,,,,,,,,,,,,,
3909,959,607,EL COLOMO,6,Colima,28.5,19.059322,-104.204372,,,,,12.87,,,17.48,16,17,23.65,7.16,,,,,,,,,,,,,,,,,,,
3910,1026,607,EL COLOMO,6,Colima,11.97,19.039156,-104.237039,,,,,4.8,,,7.4,6.55,8.31,11.2,3.88,,,,,,,,,,,,,,,,,,,
3911,1585,607,EL COLOMO,6,Colima,4.15,19.016667,-104.236944,,,,,,,,,,,,2.15,,,,,,,,,,,,,,,,,,,
3912,110  Ej. A. Rodríguez,609,SANTIAGO-SALAGUA,6,Colima,37.45,19.14925,-104.345194,,,,,,,,26.9,28.4,29.66,31.02,30.63,,,,,,,,,,,,,,,,,,,
3913,111  Ej. A. Rodríguez,609,SANTIAGO-SALAGUA,6,Colima,32.6,19.144,-104.343028,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,
3914,113  Ej. A. Rodríguez,609,SANTIAGO-SALAGUA,6,Colima,26.54,19.138806,-104.345611,,,,,,,,19.05,19.99,20.9,22.05,21.3,,,,,,,,,,,,,,,,,,,
3915,116  Ej. A. Rodríguez,609,SANTIAGO-SALAGUA,6,Colima,19.52,19.131833,-104.34125,,,,,,,,,,,,15.54,,,,,,,,,,,,,,,,,,,
3916,117  Ej. A. Rodríguez,609,SANTIAGO-SALAGUA,6,Colima,22.56,19.136583,-104.326833,,,,,,,,15.6,15.8,16.2,19.38,17.22,,,,,,,,,,,,,,,,,,,
3917,118  Ej. A. Rodríguez,609,SANTIAGO-SALAGUA,6,Colima,36.77,19.141056,-104.293722,,,,,,,,18.25,22.15,23.53,29.87,25.35,,,,,,,,,,,,,,,,,,,
3918,119  Ej. A. Rodríguez,609,SANTIAGO-SALAGUA,6,Colima,33.11,19.14325,-104.303639,,,,,,,,20.4,21.9,22.6,27.6,22,,,,,,,,,,,,,,,,,,,
3919,121  Ej. A. Rodríguez,609,SANTIAGO-SALAGUA,6,Colima,26.15,19.139333,-104.318361,,,,,,,,17.4,17.55,18.5,21.7,17.4,,,,,,,,,,,,,,,,,,,
3920,123  Ej. A. Rodríguez,609,SANTIAGO-SALAGUA,6,Colima,20.5,19.13275,-104.345583,,,,,,,,,,,,16.84,,,,,,,,,,,,,,,,,,,
3921,129  Ej. Salagua,609,SANTIAGO-SALAGUA,6,Colima,13.4,19.125333,-104.338639,,,,,,,,9.2,8.9,,10.06,9.56,,,,,,,,,,,,,,,,,,,
3922,143  Ej. Salagua,609,SANTIAGO-SALAGUA,6,Colima,12.42,19.117139,-104.330417,,,,,,,,,8.24,8.58,9.62,8.5,,,,,,,,,,,,,,,,,,,
3923,147  Rancho Finca,609,SANTIAGO-SALAGUA,6,Colima,18.54,19.127056,-104.322361,,,,,,,,15.53,12.7,13.4,14.95,12.95,,,,,,,,,,,,,,,,,,,
3924,148  F. Marimar,609,SANTIAGO-SALAGUA,6,Colima,14.85,19.121278,-104.321833,,,,,,,,9.65,9.8,10.2,11.5,10,,,,,,,,,,,,,,,,,,,
3925,153  Ej. Salagua,609,SANTIAGO-SALAGUA,6,Colima,8.4,19.117333,-104.324833,,,,,,,,4.12,4.45,,,8.3,,,,,,,,,,,,,,,,,,,
3926,157  Ej. Salagua,609,SANTIAGO-SALAGUA,6,Colima,6.96,19.111806,-104.340583,,,,,,,,3.4,2.5,3.7,4.25,4.3,,,,,,,,,,,,,,,,,,,
3927,158  Ej. Salagua,609,SANTIAGO-SALAGUA,6,Colima,5.86,19.109778,-104.338917,,,,,,,,,,,,3.4,,,,,,,,,,,,,,,,,,,
3928,680  Ej. Chandiablo,609,SANTIAGO-SALAGUA,6,Colima,74.55,19.175111,-104.352556,,,,,,,,36.5,35.94,36.46,39.65,34,,,,,,,,,,,,,,,,,,,
3929,885  Ej. Salagua,609,SANTIAGO-SALAGUA,6,Colima,14.64,19.125639,-104.334306,,,,,,,,10.2,11.2,9.55,10.7,10.23,,,,,,,,,,,,,,,,,,,
3930,887  Ej. Salagua,609,SANTIAGO-SALAGUA,6,Colima,9.66,19.115833,-104.337472,,,,,,,,,,,,6.05,,,,,,,,,,,,,,,,,,,
3931,PBC-5-La peña 5,610,LA CENTRAL-PEÑA BLANCA,6,Colima,13,19.120444,-104.472417,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,
3932,C-1-agua potable,610,LA CENTRAL-PEÑA BLANCA,6,Colima,39,19.138667,-104.430778,,,,,,,,,,,,,,,25.6,,,,,,,,,,,,,,,,
3933,C-2-Pozo riego,610,LA CENTRAL-PEÑA BLANCA,6,Colima,39,19.139361,-104.431861,,,,,,,,,,,,,,,21.72,,,,,,,,,,,,,,,,
3934,C-3-pozo riego 2,610,LA CENTRAL-PEÑA BLANCA,6,Colima,48,19.145722,-104.434167,,,,,,,,,,,,,,,30.1,,,,,,,,,,,,,,,,
3935,C-4-pozo agricola,610,LA CENTRAL-PEÑA BLANCA,6,Colima,58,19.150556,-104.433111,,,,,,,,,,,,,,,35.35,,,,,,,,,,,,,,,,
3936,C-5-porcicola,610,LA CENTRAL-PEÑA BLANCA,6,Colima,65,19.153667,-104.433111,,,,,,,,,,,,,,,18.6,,,,,,,,,,,,,,,,
3937,C-9-el naranjo 1,610,LA CENTRAL-PEÑA BLANCA,6,Colima,18,19.132167,-104.425944,,,,,,,,,,,,,,,14.63,,,,,,,,,,,,,,,,
3938,C-10-el naranjo 2,610,LA CENTRAL-PEÑA BLANCA,6,Colima,18,19.130861,-104.428194,,,,,,,,,,,,,,,14.1,,,,,,,,,,,,,,,,
3939,C-11-quinta  ranchoviejo,610,LA CENTRAL-PEÑA BLANCA,6,Colima,16,19.126889,-104.425278,,,,,,,,,,,,,,,9.67,,,,,,,,,,,,,,,,
3940,C-12-agua potable,610,LA CENTRAL-PEÑA BLANCA,6,Colima,18,19.127778,-104.418028,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,
3941,C-15-pozo nuevo,610,LA CENTRAL-PEÑA BLANCA,6,Colima,17,19.118722,-104.423111,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,
3942,C-16-pozo  profundo,610,LA CENTRAL-PEÑA BLANCA,6,Colima,15,19.120306,-104.419444,,,,,,,,,,,,,,,6.1,,,,,,,,,,,,,,,,
